gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,cusip,curcd,at,bkvlps,ceq,dltt,dt,ni,pi,txt,costat
2710,20150228,2014,INDL,C,D,STD,21036P108,USD,15144.5,29.6632,5770.7,7137.5,7295.6,839.3,1179.6,343.4,A
2710,20160229,2015,INDL,C,D,STD,21036P108,USD,16965,32.887,6559.6,6816.2,7672.9,1054.9,1501.2,440.6,A
2751,20060630,2006,INDL,C,D,STD,14149Y108,USD,23374.1,20.6687,8490.7,2599.7,2828.9,1000.1,1835,590.3,A
2751,20070630,2007,INDL,C,D,STD,14149Y108,USD,23153.8,20.0405,7376.9,3457.3,3473.3,1931.1,1252.3,412.6,A
2751,20080630,2008,INDL,C,D,STD,14149Y108,USD,23448.2,21.6956,7747.5,3687.4,3846.4,1300.6,1949.8,633.9,A
2751,20090630,2009,INDL,C,D,STD,14149Y108,USD,25118.8,24.2353,8724.7,3280,3647.3,1151.6,1667,524.2,A
2751,20100630,2010,INDL,C,D,STD,14149Y108,USD,19990.2,14.8039,5276.1,1896.1,2129.3,642.2,1211.6,624.6,A
2751,20110630,2011,INDL,C,D,STD,14149Y108,USD,22845.9,16.6579,5848.6,2175.3,2502,959,1518.3,552.1,A
2751,20120630,2012,INDL,C,D,STD,14149Y108,USD,24260,18.2041,6244,2418,2894,1069,1698,628,A
2751,20130630,2013,INDL,C,D,STD,14149Y108,USD,25819,17.6254,5975,3686,3854,334,888,553,A
2751,20140630,2014,INDL,C,D,STD,14149Y108,USD,26033,18.9941,6401,3171,3972,1166,1798,635,A
2751,20150630,2015,INDL,C,D,STD,14149Y108,USD,30142,19.0732,6256,5211,5492,1215,1967,755,A
2817,20061231,2006,INDL,C,D,STD,149123101,USD,50879,10.6208,6859,17680,22141,3537,4942,1405,A
2817,20071231,2007,INDL,C,D,STD,149123101,USD,56132,14.2359,8883,17829,22961,3541,5026,1485,A
2817,20081231,2008,INDL,C,D,STD,149123101,USD,67782,10.1192,6087,22834,28326,3557,4510,953,A
2817,20091231,2009,INDL,C,D,STD,149123101,USD,60038,13.9902,8740,21847,27548,895,557,-270,A
2817,20101231,2010,INDL,C,D,STD,149123101,USD,64020,16.9437,10824,20437,24362,2700,3726,968,A
2817,20111231,2011,INDL,C,D,STD,149123101,USD,81446,19.8955,12883,24944,30604,4928,6701,1720,A
2817,20121231,2012,INDL,C,D,STD,149123101,USD,89356,26.7644,17532,27752,34856,5681,8250,2528,A
2817,20131231,2013,INDL,C,D,STD,149123101,USD,84896,32.6282,20811,26719,34071,3789,5122,1319,A
2817,20141231,2014,INDL,C,D,STD,149123101,USD,84681,27.6261,16746,27784,34577,3695,5091,1380,A
2817,20151231,2015,INDL,C,D,STD,149123101,USD,78497,25.4309,14809,25247,31126,2102,2855,742,A
2845,20070331,2006,INDL,C,D,STD,152312104,USD,13205.759,42.6129,5112.269,3435.835,3962.618,268.366,102.773,114.553,I
2845,20080331,2007,INDL,C,D,STD,152312104,USD,8137.332,18.646,2298.661,3170.026,3321.117,-2657.482,-2875.158,-214.19,I
2845,20090331,2008,INDL,C,D,STD,152312104,USD,5918.114,7.3757,917.814,2893.851,3104.872,-1388.754,-1526.771,-86.62,I
2884,20061231,2006,INDL,C,D,STD,156700106,USD,7441.007,28.1094,3183.501,2412.852,2567.864,370.027,591.149,221.122,A
2884,20071231,2007,INDL,C,D,STD,156700106,USD,8184.553,31.3593,3402.234,2734.357,3014.255,418.37,618.942,200.572,A
2884,20081231,2008,INDL,C,D,STD,156700106,USD,8254.195,31.5427,3163.004,3294.119,3314.526,365.732,560.089,194.357,A
2884,20091231,2009,INDL,C,D,STD,156700106,USD,22562.729,31.6212,9460.703,7253.653,7753.718,647.211,814.512,301.881,A
2884,20101231,2010,INDL,C,D,STD,156700106,USD,22038.098,31.6152,9641.005,7316.004,7327.587,947.705,1532.085,582.951,A
2884,20111231,2011,INDL,C,D,STD,156700106,USD,56139,33.6726,20827,21356,21836,573,948,375,A
2884,20121231,2012,INDL,C,D,STD,156700106,USD,54020,30.8299,19289,19400,20605,777,1250,473,A
2884,20131231,2013,INDL,C,D,STD,156700106,USD,51787,29.455,17191,20181,20966,-239,224,463,A
2884,20141231,2014,INDL,C,D,STD,156700106,USD,50147,26.4249,15023,20121,20671,772,1110,338,A
2884,20151231,2015,INDL,C,D,STD,156700106,USD,47604,25.8551,14060,18722,20225,878,1316,438,A
2968,20061231,2006,FS,C,D,STD,46625H100,USD,1351520,,115790,117358,,,19886,6237,A
2968,20061231,2006,INDL,C,D,STD,46625H100,USD,1351520,33.449,115790,117358,,14444,19886,6237,A
2968,20071231,2007,FS,C,D,STD,46625H100,USD,1562147,,123221,169182,,,22805,7440,A
2968,20071231,2007,INDL,C,D,STD,46625H100,USD,1562147,36.5925,123221,169182,,15365,22805,7440,A
2968,20081231,2008,FS,C,D,STD,46625H100,USD,2175052,,134945,234657,,,2773,-926,A
2968,20081231,2008,INDL,C,D,STD,46625H100,USD,2175052,36.1511,134945,234657,,5605,2773,-926,A
2968,20091231,2009,FS,C,D,STD,46625H100,USD,2031989,,157213,229243,,,16067,4415,A
2968,20091231,2009,INDL,C,D,STD,46625H100,USD,2031989,39.8819,157213,229243,,11728,16067,4415,A
2968,20101231,2010,FS,C,D,STD,46625H100,USD,2117605,,168306,201791,,,24859,7489,A
2968,20101231,2010,INDL,C,D,STD,46625H100,USD,2117605,43.0418,168306,201791,,17370,24859,7489,A
2968,20111231,2011,FS,C,D,STD,46625H100,USD,2265792,,175773,201642,,,26749,7773,A
2968,20111231,2011,INDL,C,D,STD,46625H100,USD,2265792,46.5909,175773,201642,,18976,26749,7773,A
2968,20121231,2012,FS,C,D,STD,46625H100,USD,2359141,,195011,244324,,,28917,7633,A
2968,20121231,2012,INDL,C,D,STD,46625H100,USD,2359141,51.2654,195011,244324,,21284,28917,7633,A
2968,20131231,2013,FS,C,D,STD,46625H100,USD,2415689,,200020,250449,,,25914,7991,A
2968,20131231,2013,INDL,C,D,STD,46625H100,USD,2415689,53.2519,200020,250449,,17923,25914,7991,A
2968,20141231,2014,FS,C,D,STD,46625H100,USD,2573126,,212002,268676,,,29792,8030,A
2968,20141231,2014,INDL,C,D,STD,46625H100,USD,2573126,57.0697,212002,268676,,21762,29792,8030,A
2968,20151231,2015,FS,C,D,STD,46625H100,USD,2351698,,221505,259133,,,30702,6260,A
2968,20151231,2015,INDL,C,D,STD,46625H100,USD,2351698,60.4631,221505,259133,,24442,30702,6260,A
2991,20061231,2006,INDL,C,D,STD,166764100,USD,132628,31.8471,68935,7679,7679,17138,32046,14838,A
2991,20071231,2007,INDL,C,D,STD,166764100,USD,148786,36.8766,77088,6070,6993,18688,32274,13479,A
2991,20081231,2008,INDL,C,D,STD,166764100,USD,161165,43.2325,86648,6083,6590,23931,43057,19026,A
2991,20091231,2009,INDL,C,D,STD,166764100,USD,164621,45.7802,91914,10130,10272,10483,18528,7965,A
2991,20101231,2010,INDL,C,D,STD,166764100,USD,184769,52.3447,105081,11289,11403,19024,32055,12919,A
2991,20111231,2011,INDL,C,D,STD,166764100,USD,209474,61.2679,121382,9812,9883,26895,47634,20626,A
2991,20121231,2012,INDL,C,D,STD,166764100,USD,232982,70.1311,136524,12065,12123,26179,46332,19996,A
2991,20131231,2013,INDL,C,D,STD,166764100,USD,253753,77.9226,149113,20057,20091,21423,35905,14308,A
2991,20141231,2014,INDL,C,D,STD,166764100,USD,266026,82.4771,155028,24028,24050,19241,31202,11892,A
2991,20151231,2015,INDL,C,D,STD,166764100,USD,266103,81.1105,152716,33664,35168,4587,4842,132,A
3024,20061231,2006,FS,C,D,STD,171232101,USD,50277,,13863,1791,,,3525,997,I
3024,20061231,2006,INDL,C,D,STD,171232101,USD,50277,33.7072,13863,1791,2466,2528,3525,997,I
3024,20071231,2007,FS,C,D,STD,171232101,USD,50574,,14445,2775,,,3937,1130,I
3024,20071231,2007,INDL,C,D,STD,171232101,USD,50574,38.556,14445,2775,3460,2807,3937,1130,I
3024,20081231,2008,FS,C,D,STD,171232101,USD,48429,,13432,3975,,,2407,603,I
3024,20081231,2008,INDL,C,D,STD,171232101,USD,48429,38.1315,13432,3975,3975,1804,2407,603,I
3024,20091231,2009,FS,C,D,STD,171232101,USD,50449,,15634,3975,,,2962,779,I
3024,20091231,2009,INDL,C,D,STD,171232101,USD,50449,47.0892,15634,3975,3975,2183,2962,779,I
3024,20101231,2010,FS,C,D,STD,171232101,USD,50249,,15530,3975,,,2988,814,I
3024,20101231,2010,INDL,C,D,STD,171232101,USD,50249,52.2415,15530,3975,3975,2174,2988,814,I
3024,20111231,2011,FS,C,D,STD,171232101,USD,50865,,15574,3575,,,2199,521,I
3024,20111231,2011,INDL,C,D,STD,171232101,USD,50865,57.1605,15574,3575,3575,1678,2199,521,I
3024,20121231,2012,FS,C,D,STD,171232101,USD,52184,,15827,3300,,,1996,451,I
3024,20121231,2012,INDL,C,D,STD,171232101,USD,52184,60.4631,15827,3300,3575,1545,1996,451,I
3024,20131231,2013,FS,C,D,STD,171232101,USD,50433,,16097,3300,,,3237,892,I
3024,20131231,2013,INDL,C,D,STD,171232101,USD,50433,64.8273,16097,3300,3300,2345,3237,892,I
3024,20141231,2014,FS,C,D,STD,171232101,USD,51286,,16296,3300,,,2861,761,I
3024,20141231,2014,INDL,C,D,STD,171232101,USD,51286,70.1117,16296,3300,3300,2100,2861,761,I
3026,20061231,2006,INDL,C,D,STD,171340102,USD,2334.154,13.2164,863.837,792.925,831.069,138.927,213.094,74.171,A
3026,20071231,2007,INDL,C,D,STD,171340102,USD,2532.49,16.3076,1080.265,707.311,741.017,169.025,264.931,95.9,A
3026,20081231,2008,INDL,C,D,STD,171340102,USD,2801.438,19.0018,1331.513,781.402,852.893,195.174,308.26,113.078,A
3026,20091231,2009,INDL,C,D,STD,171340102,USD,3118.446,22.7014,1601.583,597.347,781.401,243.533,392.236,148.715,A
3026,20101231,2010,INDL,C,D,STD,171340102,USD,2945.194,26.2719,1870.689,249.673,249.673,270.717,418.256,147.562,A
3026,20111231,2011,INDL,C,D,STD,171340102,USD,3117.6,14.3414,2040.6,267.1,267.1,309.6,494.6,185,A
3026,20121231,2012,INDL,C,D,STD,171340102,USD,4098.1,14.85,2060.9,699.3,699.3,349.8,542.5,192.7,A
3026,20131231,2013,INDL,C,D,STD,171340102,USD,4259.7,16.5502,2299.9,755.3,761,394.4,597.8,203.4,A
3026,20141231,2014,INDL,C,D,STD,171340102,USD,4381.3,15.762,2101.9,798.8,1054.5,413.9,624.9,211,A
3026,20151231,2015,INDL,C,D,STD,171340102,USD,4256.9,15.5686,2023.2,787.6,793.4,410.4,635.4,225,A
3054,20070228,2006,INDL,C,D,STD,172737108,USD,4007.283,10.4942,1791.244,50.487,57.649,-8.281,20.328,30.51,I
3054,20080229,2007,INDL,C,D,STD,172737108,USD,3745.93,8.902,1503.175,57.05,68.632,-319.897,-353.579,-32.226,I
3062,20070531,2006,INDL,C,D,STD,172908105,USD,3570.48,13.6613,2167.738,877.074,881.215,334.538,533.553,199.015,A
3062,20080531,2007,INDL,C,D,STD,172908105,USD,3808.601,14.6666,2254.131,942.736,943.806,335.405,530.704,195.299,A
3062,20090531,2008,INDL,C,D,STD,172908105,USD,3720.951,15.4945,2367.409,786.058,786.656,226.357,361.593,135.236,A
3062,20100531,2009,INDL,C,D,STD,172908105,USD,3969.736,16.5764,2534.029,785.444,786.053,215.62,343.892,128.272,A
3062,20110531,2010,INDL,C,D,STD,172908105,USD,4351.94,16.7363,2302.649,1284.79,1286.125,246.989,392.669,145.68,A
3062,20120531,2011,INDL,C,D,STD,172908105,USD,4160.906,16.9075,2139.135,1059.166,1284.802,297.637,470.944,173.307,A
3062,20130531,2012,INDL,C,D,STD,172908105,USD,4345.632,18.0034,2201.492,1300.979,1309.166,315.442,499.908,184.466,A
3062,20140531,2013,INDL,C,D,STD,172908105,USD,4462.452,18.7363,2192.858,1300.477,1300.98,374.442,607.858,233.416,A
3062,20150531,2014,INDL,C,D,STD,172908105,USD,4192.46,17.2999,1932.455,1300,1300,430.618,652.737,244.66,A
3062,20160531,2015,INDL,C,D,STD,172908105,USD,4104.393,17.6817,1842.659,1050,1300,693.52,718.122,261.181,A
3107,20061231,2006,INDL,C,D,STD,18683K101,USD,1939.7,18.2325,745.8,0,0,280.1,387.8,90.9,A
3107,20071231,2007,INDL,C,D,STD,18683K101,USD,3075.8,26.7002,1163.7,440,440,270,369.5,84.1,A
3107,20081231,2008,INDL,C,D,STD,18683K101,USD,4111.1,15.4217,1750.5,525,525,515.8,681.2,144.2,A
3107,20091231,2009,INDL,C,D,STD,18683K101,USD,4639.3,19.415,2542.8,644.3,658.5,205.1,225.1,20.8,A
3107,20101231,2010,INDL,C,D,STD,18683K101,USD,7778.2,28.392,3845.9,1881.3,1915,1019.9,1311.7,292,A
3107,20111231,2011,INDL,C,D,STD,18683K101,USD,14541.7,40.7331,5785,3821.5,3968.1,1619.1,2251.2,420.1,A
3107,20121231,2012,INDL,C,D,STD,18683K101,USD,13574.9,32.5111,4632.7,4196.3,4344.5,-899.4,-906.6,255.9,A
3107,20131231,2013,INDL,C,D,STD,18683K101,USD,13121.9,34.8615,5338.2,3189.5,3259.4,413.5,414.9,55.1,A
3107,20141231,2014,INDL,C,D,STD,18683K101,USD,3164,-14.1119,-2162.6,3055.1,3151.4,-7224.2,-9613.6,-1302,A
3107,20151231,2015,INDL,C,D,STD,18683K101,USD,2135.5,-17.6617,-2712.7,2755.6,2773.5,-749.3,313,169.3,A
3121,20060630,2006,INDL,C,D,STD,189054109,USD,3616,-1.0311,-156,1966,2118,444,653,210,A
3121,20070630,2007,INDL,C,D,STD,189054109,USD,3666,1.1305,171,1462,1962,501,743,247,A
3121,20080630,2008,INDL,C,D,STD,189054109,USD,4708,-2.6804,-370,2720,2720,461,693,232,A
3121,20090630,2009,INDL,C,D,STD,189054109,USD,4576,-1.2576,-175,2151,2728,537,811,274,A
3121,20100630,2010,INDL,C,D,STD,189054109,USD,4555,0.5981,83,2124,2424,603,925,322,A
3121,20110630,2011,INDL,C,D,STD,189054109,USD,4163,-0.6562,-86,2125,2125,557,563,276,A
3121,20120630,2012,INDL,C,D,STD,189054109,USD,4355,-1.042,-135,1571,2421,541,791,248,A
3121,20130630,2013,INDL,C,D,STD,189054109,USD,4311,1.1199,146,2170,2170,572,853,279,A
3121,20140630,2014,INDL,C,D,STD,189054109,USD,4258,1.1957,154,1595,2170,558,861,299,A
3121,20150630,2015,INDL,C,D,STD,189054109,USD,4164,0.9175,118,1802,2105,580,921,315,A
3144,20061231,2006,INDL,C,D,STD,191216100,USD,29963,7.2994,16920,1314,1347,5080,6578,1498,A
3144,20071231,2007,INDL,C,D,STD,191216100,USD,43269,9.3805,21744,3277,3410,5981,7873,1892,A
3144,20081231,2008,INDL,C,D,STD,191216100,USD,40519,8.8547,20472,2781,3246,5807,7439,1632,A
3144,20091231,2009,INDL,C,D,STD,191216100,USD,48671,10.7681,24799,5059,5110,6824,8946,2040,A
3144,20101231,2010,INDL,C,D,STD,191216100,USD,72921,13.5266,31003,14041,15317,11809,14243,2384,A
3144,20111231,2011,INDL,C,D,STD,191216100,USD,79974,13.9792,31635,13656,15697,8572,11439,2805,A
3144,20121231,2012,INDL,C,D,STD,191216100,USD,86174,7.3372,32790,14736,16313,9019,11809,2723,A
3144,20131231,2013,INDL,C,D,STD,191216100,USD,90055,7.5359,33173,19154,20178,8584,11477,2851,A
3144,20141231,2014,INDL,C,D,STD,191216100,USD,92023,6.9446,30320,19063,22615,7098,9325,2201,A
3144,20151231,2015,INDL,C,D,STD,191216100,USD,90093,5.9098,25554,28407,31084,7351,9605,2239,A
3170,20061231,2006,INDL,C,D,STD,194162103,USD,9138,2.8081,1439.6,2720.4,3497.1,1353.4,2059.3,648.4,A
3170,20071231,2007,INDL,C,D,STD,194162103,USD,10112,4.5333,2307.6,3221.9,3360,1737.4,2563.6,759.1,A
3170,20081231,2008,INDL,C,D,STD,194162103,USD,9979.3,3.8453,1928.1,3585.3,3676.3,1957.2,3005.4,967.9,A
3170,20091231,2009,INDL,C,D,STD,194162103,USD,11134,6.2327,3080,2821,3147,2291,3538,1141,A
3170,20101231,2010,INDL,C,D,STD,194162103,USD,11172,5.4057,2675,2815,3376,2203,3430,1117,A
3170,20111231,2011,INDL,C,D,STD,194162103,USD,12724,4.9477,2375,4430,4776,2431,3789,1235,A
3170,20121231,2012,INDL,C,D,STD,194162103,USD,13394,4.6787,2189,4926,5176,2472,3874,1243,A
3170,20131231,2013,INDL,C,D,STD,194162103,USD,13876,2.5056,2305,4749,5644,2241,3565,1155,A
3170,20141231,2014,INDL,C,D,STD,194162103,USD,13459,1.2628,1145,5644,6132,2180,3533,1194,A
3170,20151231,2015,INDL,C,D,STD,194162103,USD,11958,-0.3349,-299,6269,6567,1384,2763,1215,A
3221,20061231,2006,FS,C,D,STD,G0408V102,USD,24318,,5218,2243,,,920,294,A
3221,20061231,2006,INDL,C,D,STD,G0408V102,USD,24318,17.4166,5218,1588,2243,720,920,294,A
3221,20071231,2007,FS,C,D,STD,G0408V102,USD,24948,,6221,1893,,,1024,352,A
3221,20071231,2007,INDL,C,D,STD,G0408V102,USD,24948,20.4436,6221,1893,2145,864,1024,352,A
3221,20081231,2008,FS,C,D,STD,G0408V102,USD,22940,,5310,1872,,,863,242,A
3221,20081231,2008,INDL,C,D,STD,G0408V102,USD,22940,19.5149,5310,1872,1977,1462,863,242,A
3221,20091231,2009,FS,C,D,STD,G0408V102,USD,22958,,5379,1998,,,949,268,A
3221,20091231,2009,INDL,C,D,STD,G0408V102,USD,22958,20.199,5379,1998,2008,747,949,268,A
3221,20101231,2010,FS,C,D,STD,G0408V102,USD,28982,,8251,4014,,,1059,300,A
3221,20101231,2010,INDL,C,D,STD,G0408V102,USD,28982,24.83,8251,4014,4506,706,1059,300,A
3221,20111231,2011,FS,C,D,STD,G0408V102,USD,29552,,8078,4155,,,1384,378,A
3221,20111231,2011,INDL,C,D,STD,G0408V102,USD,29552,24.8707,8078,4155,4442,979,1384,378,A
3221,20121231,2012,FS,C,D,STD,G0408V102,USD,30486,,7762,3713,,,1381,360,A
3221,20121231,2012,INDL,C,D,STD,G0408V102,USD,30486,24.9662,7762,3713,4115,993,1381,360,A
3221,20131231,2013,FS,C,D,STD,G0408V102,USD,30251,,8145,3686,,,1538,390,A
3221,20131231,2013,INDL,C,D,STD,G0408V102,USD,30251,27.0868,8145,3686,4389,1113,1538,390,A
3221,20141231,2014,FS,C,D,STD,G0408V102,USD,29772,,6571,4799,,,1765,334,A
3221,20141231,2014,INDL,C,D,STD,G0408V102,USD,29772,23.4679,6571,4799,5414,1397,1765,334,A
3221,20151231,2015,FS,C,D,STD,G0408V102,USD,27164,,6106,5175,,,1689,267,A
3221,20151231,2015,INDL,C,D,STD,G0408V102,USD,27164,22.6316,6106,5175,5687,1385,1689,267,A
3226,20061231,2006,INDL,C,D,STD,20030N101,USD,110405,19.7649,41167,27992,28975,2533,3594,1347,A
3226,20071231,2007,INDL,C,D,STD,20030N101,USD,113417,13.7295,41340,29828,31323,2587,4349,1800,A
3226,20081231,2008,INDL,C,D,STD,20030N101,USD,113017,14.042,40450,30178,32456,2547,4058,1533,A
3226,20091231,2009,INDL,C,D,STD,20030N101,USD,112733,15.0555,42721,27940,29096,3638,5106,1478,A
3226,20101231,2010,INDL,C,D,STD,20030N101,USD,118534,15.9748,44354,29615,31415,3635,6104,2436,A
3226,20111231,2011,INDL,C,D,STD,20030N101,USD,157818,17.4705,47274,37942,39309,4160,8207,3050,A
3226,20121231,2012,INDL,C,D,STD,20030N101,USD,164971,18.6991,49356,38082,40458,6203,11609,3744,A
3226,20131231,2013,INDL,C,D,STD,20030N101,USD,158813,19.4487,50694,44567,47847,6816,11115,3980,A
3226,20141231,2014,INDL,C,D,STD,20030N101,USD,159339,20.7436,52711,44017,48234,8380,12465,3873,A
3226,20151231,2015,INDL,C,D,STD,20030N101,USD,166574,21.4007,52269,48994,52621,8163,13372,4959,A
3231,20061231,2006,FS,C,D,STD,200340107,USD,58001,,5153,5089,,,1127,345,A
3231,20061231,2006,INDL,C,D,STD,200340107,USD,58001,32.7021,5153,5089,,893,1127,345,A
3231,20071231,2007,FS,C,D,STD,200340107,USD,62331,,5117,7468,,,988,306,A
3231,20071231,2007,INDL,C,D,STD,200340107,USD,62331,34.1161,5117,7468,,686,988,306,A
3231,20081231,2008,FS,C,D,STD,200340107,USD,67548,,5023,11378,,,271,59,A
3231,20081231,2008,INDL,C,D,STD,200340107,USD,67548,32.5736,5023,11378,,213,271,59,A
3231,20091231,2009,FS,C,D,STD,200340107,USD,59249,,4878,8310,,,-115,-131,A
3231,20091231,2009,INDL,C,D,STD,200340107,USD,59249,31.6115,4878,8310,,17,-115,-131,A
3231,20101231,2010,FS,C,D,STD,200340107,USD,53667,,5793,4773,,,315,55,A
3231,20101231,2010,INDL,C,D,STD,200340107,USD,53667,32.815,5793,4773,,277,315,55,A
3231,20111231,2011,FS,C,D,STD,200340107,USD,61008,,6868,4777,,,530,137,A
3231,20111231,2011,INDL,C,D,STD,200340107,USD,61008,34.8039,6868,4777,,393,530,137,A
3231,20121231,2012,FS,C,D,STD,200340107,USD,65359,,6942,3665,,,710,189,A
3231,20121231,2012,INDL,C,D,STD,200340107,USD,65359,36.8716,6942,3665,,521,710,189,A
3231,20131231,2013,FS,C,D,STD,200340107,USD,65227,,7153,2287,,,730,189,A
3231,20131231,2013,INDL,C,D,STD,200340107,USD,65227,39.2367,7153,2287,,541,730,189,A
3231,20141231,2014,FS,C,D,STD,200340107,USD,69190,,7402,2073,,,870,277,A
3231,20141231,2014,INDL,C,D,STD,200340107,USD,69190,41.3476,7402,2073,,593,870,277,A
3231,20151231,2015,FS,C,D,STD,200340107,USD,71877,,7560,2408,,,750,229,A
3231,20151231,2015,INDL,C,D,STD,200340107,USD,71877,43.0259,7560,2408,,521,750,229,A
3243,20061231,2006,FS,C,D,STD,172967424,USD,1884318,,118783,288494,,,29639,8101,A
3243,20061231,2006,INDL,C,D,STD,172967424,USD,1884318,24.1822,118783,249975,288494,21538,29639,8101,A
3243,20071231,2007,FS,C,D,STD,172967424,USD,2187631,,113598,326443,,,1701,-2201,A
3243,20071231,2007,INDL,C,D,STD,172967424,USD,2187631,22.7443,113598,326443,427112,3617,1701,-2201,A
3243,20081231,2008,FS,C,D,STD,172967424,USD,1938470,,70966,271121,,,-53055,-20612,A
3243,20081231,2008,INDL,C,D,STD,172967424,USD,1938470,13.0211,70966,271121,359593,-27684,-53055,-20612,A
3243,20091231,2009,FS,C,D,STD,172967424,USD,1856646,,152388,316857,,,-7799,-6733,A
3243,20091231,2009,INDL,C,D,STD,172967424,USD,1856646,5.3501,152388,316857,364019,-1606,-7799,-6733,A
3243,20101231,2010,FS,C,D,STD,172967424,USD,1913902,,163156,309710,,,13184,2233,A
3243,20101231,2010,INDL,C,D,STD,172967424,USD,1913902,5.6148,163156,309710,381183,10602,13184,2233,A
3243,20111231,2011,FS,C,D,STD,172967424,USD,1873878,,177494,239598,,,14624,3521,A
3243,20111231,2011,INDL,C,D,STD,172967424,USD,1873878,60.705,177494,239598,323505,11067,14624,3521,A
3243,20121231,2012,FS,C,D,STD,172967424,USD,1864660,,186487,196812,,,7936,27,A
3243,20121231,2012,INDL,C,D,STD,172967424,USD,1864660,61.5695,186487,196812,239463,7541,7936,27,A
3243,20131231,2013,FS,C,D,STD,172967424,USD,1880382,,197601,177692,,,19497,5867,A
3243,20131231,2013,INDL,C,D,STD,172967424,USD,1880382,65.2311,197601,177692,221116,13673,19497,5867,A
3243,20141231,2014,FS,C,D,STD,172967424,USD,1842530,,200066,192010,,,14364,6864,A
3243,20141231,2014,INDL,C,D,STD,172967424,USD,1842530,66.1612,200066,192010,223080,7313,14364,6864,A
3243,20151231,2015,FS,C,D,STD,172967424,USD,1731210,,205139,157738,,,24826,7440,A
3243,20151231,2015,INDL,C,D,STD,172967424,USD,1731210,69.4614,205139,157738,201275,17242,24826,7440,A
3310,20070331,2006,INDL,C,D,STD,12673P105,USD,10585,7.0262,3690,2572,2583,118,154,33,A
3310,20080331,2007,INDL,C,D,STD,12673P105,USD,11756,7.2756,3709,2221,2582,500,808,308,A
3310,20090331,2008,INDL,C,D,STD,12673P105,USD,11252,8.4465,4344,1287,1937,694,1102,408,A
3310,20100331,2009,INDL,C,D,STD,12673P105,USD,11838,9.7808,4983,1530,1545,771,1171,400,A
3310,20110331,2010,INDL,C,D,STD,12673P105,USD,12414,11.1885,5620,1282,1551,827,1209,386,A
3310,20120331,2011,INDL,C,D,STD,12673P105,USD,11997,11.577,5397,1287,1301,951,1354,416,A
3310,20130331,2012,INDL,C,D,STD,12673P105,USD,11811,12.1611,5450,1274,1290,955,1318,363,A
3310,20140331,2013,INDL,C,D,STD,12673P105,USD,12016,12.6954,5570,1252,1766,914,1039,140,A
3310,20150331,2014,INDL,C,D,STD,12673P105,USD,10979,12.9161,5625,1253,1263,846,1115,305,A
3310,20160331,2015,INDL,C,D,STD,12673P105,USD,11204,13.0345,5378,1947,1953,783,1084,315,A
3336,20070331,2006,INDL,C,D,STD,205363104,USD,13740.2,31.9644,5540,1412.2,1454,397.3,606.3,209,A
3336,20080331,2007,INDL,C,D,STD,205363104,USD,15774.8,36.1429,5461.8,2635.3,3164.2,544.6,917.9,373.3,A
3336,20090331,2008,INDL,C,D,STD,205363104,USD,15618.7,36.3692,5509.9,4172.6,4202.4,1115.2,949.1,-166.1,A
3336,20100331,2009,INDL,C,D,STD,205363104,USD,16455,41.8707,6446,3669,3723,817,1038,204,A
3336,20110331,2010,INDL,C,D,STD,205363104,USD,16120,48.5756,7504,2409,2550,740,968,243,A
3336,20120331,2011,INDL,C,D,STD,205363104,USD,11189,17.9058,2779,1486,2697,-4242,-4347,-121,A
3336,20130331,2012,INDL,C,D,STD,205363104,USD,11251,20.8772,3135,2498,2732,961,480,-35,A
3336,20140331,2013,INDL,C,D,STD,205363104,USD,11389,26.8735,3912,2207,2475,947,1263,383,A
3336,20150331,2014,INDL,C,D,STD,205363104,USD,10201,21.0488,2921,1765,1948,-8,-276,-312,A
3336,20160331,2015,INDL,C,D,STD,205363104,USD,7736,14.6335,2025,1934,2085,251,10,-62,A
3362,20070531,2006,INDL,C,D,STD,205887102,USD,11835.5,9.3571,4582.9,3420,3438.2,764.6,1049.5,365.7,A
3362,20080531,2007,INDL,C,D,STD,205887102,USD,13682.5,11.0192,5337.4,3386.9,3401.8,930.6,745.9,227.2,A
3362,20090531,2008,INDL,C,D,STD,205887102,USD,11073.3,10.6891,4720.9,3461.3,3486,978.4,983.6,337.2,A
3362,20100531,2009,INDL,C,D,STD,205887102,USD,11738,11.1332,4923.9,3226.4,3486.6,725.8,1106.9,362.1,A
3362,20110531,2010,INDL,C,D,STD,205887102,USD,11408.7,11.4533,4701.5,2870.3,3233.8,817,1251.3,421,A
3362,20120531,2011,INDL,C,D,STD,205887102,USD,11441.9,10.8915,4439.5,2858.6,2896.7,467.9,670.1,195.8,A
3362,20130531,2012,INDL,C,D,STD,205887102,USD,20405.3,12.5503,5264.4,8886.9,9404.8,773.9,1186.3,400.2,A
3362,20140531,2013,INDL,C,D,STD,205887102,USD,19366.4,12.4634,5258.5,8767.6,8851.8,303.1,609.2,298.2,A
3362,20150531,2014,INDL,C,D,STD,205887102,USD,17542.2,10.5697,4526,6888.9,7896.9,-252.6,-373.4,234,A
